Vehicle #,Vehicle Model,Vehicle Serial #,Engine Make,Engine Hours,Engine Model,Engine RPM,Alternator RPM,Engine HP,Alternator HP,Left-CO2%,Left-CO,Left-NOx,Right-CO2%,Right-CO,Right-NOX,LoCaterpillarion,Company,Test Date,Test Method
HT061,Caterpillar793,Testht061,Caterpillar,0,3516,1600,,2500,,6.7,117,483,6.8,112,686,Black Thunder,TestCo,8/16/2016,Manual
HT073,Caterpillar793,Testht073,Caterpillar,0,3516,1600,,2500,,5.9,108,824.6,6.7,166,734,Black Thunder,TestCo,8/16/2016,Manual
HT071,Caterpillar793,Testht071,Caterpillar,0,3516,1600,,2500,,6.1,178,597.5,6.9,178,488.3,Black Thunder,TestCo,8/16/2016,Manual
HT063,Caterpillar793,Testht063,Caterpillar,0,3516,1600,,2500,,6.7,235,808,7.1,145,789,Black Thunder,TestCo,8/16/2016,Manual
HT055,Caterpillar793,Testht055,Caterpillar,0,3516,1600,,2500,,6.4,149,206,7.6,174,372,Black Thunder,TestCo,8/16/2016,Manual
HT072,Caterpillar793,Testht072,Caterpillar,0,3516,1600,,2500,,6.5,112,425.5,6.8,109,541.8,Black Thunder,TestCo,8/16/2016,Manual
HT041,Caterpillar793,Testht041,Caterpillar,0,3516,1600,,2500,,6.8,100,608,7,93,660,Black Thunder,TestCo,8/17/2016,Manual
HT058,Caterpillar793,Testht058,Caterpillar,0,3516,1600,,2500,,6.8,151,612,7.3,118,549,Black Thunder,TestCo,8/17/2016,Manual
HT042,Caterpillar793,Testht042,Caterpillar,0,3516,1600,,2500,,6.9,83,465,6.8,87,609,Black Thunder,TestCo,8/17/2016,Manual
HT067,Caterpillar793,Testht067,Caterpillar,0,3516,1600,,2500,,6.7,124,599,7,272,424,Black Thunder,TestCo,8/17/2016,Manual
HT040,Caterpillar793,Testht040,Caterpillar,0,3516,1600,,2500,,6.8,151,514,6.9,162,598,Black Thunder,TestCo,8/17/2016,Manual
HT069,Caterpillar793,Testht069,Caterpillar,0,3516,1600,,2500,,7.3,271,898,7.3,185,801,Black Thunder,TestCo,8/23/2016,Manual
HT056,Caterpillar793,Testht056,Caterpillar,0,3516,1600,,2500,,7.5,180,274,7.5,220,238,Black Thunder,TestCo,8/23/2016,Manual
HT067,Caterpillar793,Testht067,Caterpillar,0,3516,1600,,2500,,7,154,684,7.4,286,606,Black Thunder,TestCo,8/23/2016,Manual
HT071,Caterpillar793,Testht071,Caterpillar,0,3516,1600,,2500,,7.3,251,482.1,7.5,270,572.6,Black Thunder,TestCo,8/23/2016,Manual
HT063,Caterpillar793,Testht063,Caterpillar,0,3516,1600,,2500,,7.2,310,737,7.4,156,537,Black Thunder,TestCo,8/23/2016,Manual
HT055,Caterpillar793,Testht055,Caterpillar,0,3516,1600,,2500,,6.9,190,406,8,199,250,Black Thunder,TestCo,8/23/2016,Manual
HT073,Caterpillar793,Testht073,Caterpillar,0,3516,1600,,2500,,7.5,209,518.4,7.6,356,865.2,Black Thunder,TestCo,8/23/2016,Manual
HT015,Caterpillar795,testht015,Caterpillar,0,C175,1800,1800,3000,3000,8.7,315,1026,9.1,380,986,Black Thunder,TestCo,8/27/2016,Manual
HT016,Caterpillar795,testht016,Caterpillar,0,C175,1800,1800,3000,3000,8.9,375,952,9.3,366,965,Black Thunder,TestCo,8/27/2016,Manual
HT017,Caterpillar795,testht017,Caterpillar,0,C175,1800,1800,3000,3000,8.3,300,945,8.9,397,956,Black Thunder,TestCo,8/27/2016,Manual
HT013,Caterpillar795,testht013,Caterpillar,0,C175,1800,1800,3000,3000,8.9,322,1035,9.3,365,1001,Black Thunder,TestCo,8/27/2016,Manual
HT011,Caterpillar795,testht011,Caterpillar,0,C175,1800,1800,3000,3000,8.6,311,1018,9.2,398,974,Black Thunder,TestCo,8/27/2016,Manual
HT014,Caterpillar795,testht014,Caterpillar,0,C175,1800,1800,3000,3000,8.6,367,951,9.2,409,958,Black Thunder,TestCo,8/27/2016,Manual
HT074,Caterpillar793,Testht074,Caterpillar,0,3516,1600,,2500,,5.29,67,529.2,7.3,187,466.7,Black Thunder,TestCo,8/28/2016,Manual
HT044,Caterpillar793,Testht044,Caterpillar,0,3516,1600,,2500,,7.6,325,315,7.7,324,256,Black Thunder,TestCo,8/28/2016,Manual
HT019,Caterpillar793,Testht019,Caterpillar,0,3516,1600,,2500,,7.9,121,934,7.7,90,759,Black Thunder,TestCo,8/28/2016,Manual
HT024,Caterpillar793,Testht024,Caterpillar,0,3516,1600,,2500,,4.5,172,359,8.4,214,467,Black Thunder,TestCo,8/28/2016,Manual
HT042,Caterpillar793,Testht042,Caterpillar,0,3516,1600,,2500,,7.5,111,628,7.3,113,439,Black Thunder,TestCo,8/28/2016,Manual
HT031,Caterpillar793,Testht031,Caterpillar,0,3516,1600,,2500,,7.5,145,905,8,153,784,Black Thunder,TestCo,8/29/2016,Manual
HT033,Caterpillar793,Testht033,Caterpillar,0,3516,1600,,2500,,7.9,140,616,8.1,180,654,Black Thunder,TestCo,8/29/2016,Manual
HT021,Caterpillar793,Testht021,Caterpillar,0,3516,1600,,2500,,8.3,159,419,8.3,191,700,Black Thunder,TestCo,8/29/2016,Manual
HT037,Caterpillar793,Testht037,Caterpillar,0,3516,1600,,2500,,7.2,166,803,7.4,184,799,Black Thunder,TestCo,8/29/2016,Manual
HT060,Caterpillar793,Testht060,Caterpillar,0,3516,1600,,2500,,7.5,115,933,7.4,186,803,Black Thunder,TestCo,8/29/2016,Manual
HT046,Caterpillar793,Testht046,Caterpillar,0,3516,1600,,2500,,7.3,188,178,7.7,203,154,Black Thunder,TestCo,8/29/2016,Manual
HT035,Caterpillar793,Testht035,Caterpillar,0,3516,1600,,2500,,8,197,775,8.1,141,765,Black Thunder,TestCo,8/29/2016,Manual
HT032,Caterpillar793,Testht032,Caterpillar,0,3516,1600,,2500,,9.5,673,708,8.9,349,745,Black Thunder,TestCo,8/29/2016,Manual
HT043,Caterpillar793,Testht043,Caterpillar,0,3516,1600,,2500,,7.5,149,122,7.7,157,658,Black Thunder,TestCo,8/29/2016,Manual
HT064,Caterpillar793,Testht064,Caterpillar,0,3516,1600,,2500,,7.6,148,424,7.4,161,491,Black Thunder,TestCo,8/29/2016,Manual
HT030,Caterpillar793,Testht030,Caterpillar,0,3516,1600,,2500,,8.3,161,628,8.1,146,690,Black Thunder,TestCo,8/29/2016,Manual
HT057,Caterpillar793,Testht057,Caterpillar,0,3516,1600,,2500,,7.1,123,388,7.2,124,432,Black Thunder,TestCo,8/30/2016,Manual
HT051,Caterpillar793,Testht051,Caterpillar,0,3516,1600,,2500,,8,191,189,7.1,207,425,Black Thunder,TestCo,8/30/2016,Manual
HT027,Caterpillar793,Testht027,Caterpillar,0,3516,1600,,2500,,7.8,164,562,8,159,578,Black Thunder,TestCo,8/30/2016,Manual
HT014,Caterpillar795,testht014,Caterpillar,0,C175,1800,1800,3000,3000,8.1,357,832,8.3,392,835,Black Thunder,TestCo,9/7/2016,Manual
HT015,Caterpillar795,testht015,Caterpillar,0,C175,1800,1800,3000,3000,8.4,388,940,8.2,351,872,Black Thunder,TestCo,9/7/2016,Manual
HT017,Caterpillar795,testht017,Caterpillar,0,C175,1800,1800,3000,3000,8,374,840,8,451,826,Black Thunder,TestCo,9/7/2016,Manual
HT013,Caterpillar795,testht013,Caterpillar,0,C175,1800,1800,3000,3000,8.4,356,944,8.7,377,1003,Black Thunder,TestCo,9/7/2016,Manual
HT011,Caterpillar795,testht011,Caterpillar,0,C175,1800,1800,3000,3000,8,315,908,7.9,367,845,Black Thunder,TestCo,9/7/2016,Manual
HT024,Caterpillar793,Testht024,Caterpillar,0,3516,1600,,2500,,6.08,86,658,6.03,91,626,Black Thunder,TestCo,9/24/2016,Manual
HT028,Caterpillar793,Testht028,Caterpillar,0,3516,1600,,2500,,7.7,123,470,7.82,109,528,Black Thunder,TestCo,9/24/2016,Manual
HT020,Caterpillar793,Testht019,Caterpillar,0,3516,1600,,2500,,6.35,81,964,6.94,78,906,Black Thunder,TestCo,9/24/2016,Manual
HT026,Caterpillar793,Testht026,Caterpillar,0,3516,1600,,2500,,6.54,103,608,7.08,68,641,Black Thunder,TestCo,9/24/2016,Manual
HT060,Caterpillar793,Testht060,Caterpillar,0,3516,1600,,2500,,5.66,71,383,3.22,36,463,Black Thunder,TestCo,9/24/2016,Manual
HT029,Caterpillar793,Testht029,Caterpillar,0,3516,1600,,2500,,7.08,79,763,7.01,75,718,Black Thunder,TestCo,9/25/2016,Manual
HT050,Caterpillar793,Testht050,Caterpillar,0,3516,1600,,2500,,5.72,61,318,6.68,63,294,Black Thunder,TestCo,9/25/2016,Manual
HT030,Caterpillar793,Testht030,Caterpillar,0,3516,1600,,2500,,6.3,66,679,7.01,52,644,Black Thunder,TestCo,9/25/2016,Manual
HT062,Caterpillar793,Testht062,Caterpillar,0,3516,1600,,2500,,5.54,163,623,5.63,154,670,Black Thunder,TestCo,9/25/2016,Manual
HT056,Caterpillar793,Testht056,Caterpillar,0,3516,1600,,2500,,6.19,91,344,7.17,121,295,Black Thunder,TestCo,9/25/2016,Manual
HT049,Caterpillar793,Testht049,Caterpillar,0,3516,1600,,2500,,5.68,94,344,3.89,94,83,Black Thunder,TestCo,9/25/2016,Manual
HT061,Caterpillar793,Testht061,Caterpillar,0,3516,1600,,2500,,5.78,71,625,6.93,108,565,Black Thunder,TestCo,9/25/2016,Manual
HT048,Caterpillar793,Testht048,Caterpillar,0,3516,1600,,2500,,5.89,71,278,7.32,117,208,Black Thunder,TestCo,9/25/2016,Manual
HT025,Caterpillar793,Testht025,Caterpillar,0,3516,1600,,2500,,6.8,94,690,7.7,115,624,Black Thunder,TestCo,9/25/2016,Manual
HT070,Caterpillar793,Testht070,Caterpillar,0,3516,1600,,2500,,5.27,61,599.3,6.78,76,582.6,Black Thunder,TestCo,9/26/2016,Manual
HT042,Caterpillar793,Testht042,Caterpillar,0,3516,1600,,2500,,5.8,76,459,6.34,102,615,Black Thunder,TestCo,9/26/2016,Manual
HT064,Caterpillar793,Testht064,Caterpillar,0,3516,1600,,2500,,5.86,69,470,6.78,79,499,Black Thunder,TestCo,9/26/2016,Manual
HT031,Caterpillar793,Testht031,Caterpillar,0,3516,1600,,2500,,5.82,39,611,7.22,85,625,Black Thunder,TestCo,9/26/2016,Manual
HT074,Caterpillar793,Testht074,Caterpillar,0,3516,1600,,2500,,6.76,109,484.2,7.5,187,599.8,Black Thunder,TestCo,9/26/2016,Manual
HT022,Caterpillar793,Testht022,Caterpillar,0,3516,1600,,2500,,7.31,145,424,7.5,141,158,Black Thunder,TestCo,9/26/2016,Manual
HT057,Caterpillar793,Testht057,Caterpillar,0,3516,1600,,2500,,5.79,57,337,6.94,138,351,Black Thunder,TestCo,9/26/2016,Manual
HT068,Caterpillar793,Testht068,Caterpillar,0,3516,1600,,2500,,5.57,52,684,6.89,92,871,Black Thunder,TestCo,9/26/2016,Manual
HT046,Caterpillar793,Testht046,Caterpillar,0,3516,1600,,2500,,5.3,95,403,7.47,191,173,Black Thunder,TestCo,9/26/2016,Manual
HT035,Caterpillar793,Testht035,Caterpillar,0,3516,1600,,2500,,5.29,49,480,6.62,61,545,Black Thunder,TestCo,9/27/2016,Manual
HT073,Caterpillar793,Testht073,Caterpillar,0,3516,1600,,2500,,5.28,94,730.2,7.06,110,539.4,Black Thunder,TestCo,9/27/2016,Manual
HT027,Caterpillar793,Testht027,Caterpillar,0,3516,1600,,2500,,6.42,134,562,7.17,78,599,Black Thunder,TestCo,9/27/2016,Manual
HT034,Caterpillar793,Testht034,Caterpillar,0,3516,1600,,2500,,5.79,110,555,7.05,66,644,Black Thunder,TestCo,9/27/2016,Manual
HT038,Caterpillar793,Testht038,Caterpillar,0,3516,1600,,2500,,7.04,113,700,5.48,96,632,Black Thunder,TestCo,9/27/2016,Manual
HT047,Caterpillar793,Testht047,Caterpillar,0,3516,1600,,2500,,5.51,68,263,6.75,67,137,Black Thunder,TestCo,9/27/2016,Manual
HT039,Caterpillar793,Testht039,Caterpillar,0,3516,1600,,2500,,5.35,240,566,6.41,282,531,Black Thunder,TestCo,9/27/2016,Manual
HT021,Caterpillar793,Testht021,Caterpillar,0,3516,1600,,2500,,6.8,77,487,7.29,72,395,Black Thunder,TestCo,9/27/2016,Manual
HT066,Caterpillar793,Testht066,Caterpillar,0,3516,1600,,2500,,5.15,87,513,7.28,141,528,Black Thunder,TestCo,9/27/2016,Manual
HT037,Caterpillar793,Testht037,Caterpillar,0,3516,1600,,2500,,4.71,75,624,6.93,98,709,Black Thunder,TestCo,9/27/2016,Manual
HT044,Caterpillar793,Testht044,Caterpillar,0,3516,1600,,2500,,5.63,107,405,7,113,299,Black Thunder,TestCo,9/27/2016,Manual
HT017,Caterpillar795,testht017,Caterpillar,0,C175,1800,1800,3000,3000,5.74,192,527.9,7.83,350,635,Black Thunder,TestCo,9/28/2016,Manual
HT013,Caterpillar795,testht013,Caterpillar,0,C175,1800,1800,3000,3000,6.2,177,618.3,8.09,244,765.6,Black Thunder,TestCo,9/28/2016,Manual
HT014,Caterpillar795,testht014,Caterpillar,0,C175,1800,1800,3000,3000,5.91,187,548.9,8.01,322,684.8,Black Thunder,TestCo,9/28/2016,Manual
HT015,Caterpillar795,testht015,Caterpillar,0,C175,1800,1800,3000,3000,6.43,194,683.5,8.06,272,779.6,Black Thunder,TestCo,9/28/2016,Manual
HT025,Caterpillar793,Testht025,Caterpillar,0,3516,1600,,2500,,7.3,92,683,7.2,89,539,Black Thunder,TestCo,10/1/2016,Manual
HT044,Caterpillar793,Testht044,Caterpillar,0,3516,1600,,2500,,6.53,90,468,6.59,90,318,Black Thunder,TestCo,10/1/2016,Manual
HT050,Caterpillar793,Testht050,Caterpillar,0,3516,1600,,2500,,6.82,79,318,6.91,88,316,Black Thunder,TestCo,10/1/2016,Manual
HT045,Caterpillar793,Testht045,Caterpillar,0,3516,1600,,2500,,6.68,66,216,6.62,66,75,Black Thunder,TestCo,10/1/2016,Manual
HT038,Caterpillar793,Testht038,Caterpillar,0,3516,1600,,2500,,7.22,110,571,7.11,131,384,Black Thunder,TestCo,10/1/2016,Manual
HT011,Caterpillar795,testht011,Caterpillar,0,C175,1800,1800,3000,3000,7.86,285,819.6,7.57,242,784.8,Black Thunder,TestCo,10/2/2016,Manual
HT015,Caterpillar795,testht015,Caterpillar,0,C175,1800,1800,3000,3000,8.04,282,810.1,7.79,270,781.3,Black Thunder,TestCo,10/2/2016,Manual
HT017,Caterpillar795,testht017,Caterpillar,0,C175,1800,1800,3000,3000,7.73,200,917.2,8.08,280,911.4,Black Thunder,TestCo,10/2/2016,Manual
HT016,Caterpillar795,testht016,Caterpillar,0,C175,1800,1800,3000,3000,8,284,784.8,8.36,293,840.5,Black Thunder,TestCo,10/2/2016,Manual
HT013,Caterpillar795,testht013,Caterpillar,0,C175,1800,1800,3000,3000,7.79,198,908.6,7.86,202,939.3,Black Thunder,TestCo,10/2/2016,Manual
HT014,Caterpillar795,testht014,Caterpillar,0,C175,1800,1800,3000,3000,7.78,263,784.7,8.02,289,782.2,Black Thunder,TestCo,10/2/2016,Manual
HT019,Caterpillar793,Testht019,Caterpillar,0,3516,1600,,2500,,7.25,73,701,6.98,65,538,Black Thunder,TestCo,10/3/2016,Manual
HT016,Caterpillar795,testht016,Caterpillar,0,C175,1800,1800,3000,3000,7.69,205,911.5,8.13,230,961.7,Black Thunder,TestCo,10/9/2016,Manual
HT013,Caterpillar795,testht013,Caterpillar,0,C175,1800,1800,3000,3000,8.33,244,937.2,8.58,272,983.7,Black Thunder,TestCo,10/9/2016,Manual
HT014,Caterpillar795,testht014,Caterpillar,0,C175,1800,1800,3000,3000,7.71,203,841.4,8.12,240,914.2,Black Thunder,TestCo,10/9/2016,Manual
HT037,Caterpillar793,Testht037,Caterpillar,0,3516,1600,,2500,,6.93,119,543,6.88,111,600,Black Thunder,TestCo,10/9/2016,Manual
HT015,Caterpillar795,testht015,Caterpillar,0,C175,1800,1800,3000,3000,7.73,194,925.4,7.74,220,878.4,Black Thunder,TestCo,10/9/2016,Manual
HT017,Caterpillar795,testht017,Caterpillar,0,C175,1800,1800,3000,3000,8.08,223,912,8.54,321,861.1,Black Thunder,TestCo,10/9/2016,Manual
HT011,Caterpillar795,testht011,Caterpillar,0,C175,1800,1800,3000,3000,7.72,179,835.5,7.79,223,771.3,Black Thunder,TestCo,10/12/2016,Manual
HT039,Caterpillar793,Testht039,Caterpillar,0,3516,1600,,2500,,7.28,154,630,6.47,128,621,Black Thunder,TestCo,10/13/2016,Manual
HT015,Caterpillar795,testht015,Caterpillar,0,C175,1800,1800,3000,3000,8.51,247,977.5,8.33,252,908.8,Black Thunder,TestCo,10/13/2016,Manual
HT038,Caterpillar793,Testht038,Caterpillar,0,3516,1600,,2500,,6.88,61,730,6.86,107,678,Black Thunder,TestCo,10/13/2016,Manual
HT017,Caterpillar795,testht017,Caterpillar,0,C175,1800,1800,3000,3000,7.9,207,920.8,8.41,296,941.5,Black Thunder,TestCo,10/13/2016,Manual
HT016,Caterpillar795,testht016,Caterpillar,0,C175,1800,1800,3000,3000,8.2,264,924.3,8.81,295,971.4,Black Thunder,TestCo,10/13/2016,Manual
HT014,Caterpillar795,testht014,Caterpillar,0,C175,1800,1800,3000,3000,8.02,208,893,7.16,207,785.4,Black Thunder,TestCo,10/13/2016,Manual
HT013,Caterpillar795,testht013,Caterpillar,0,C175,1800,1800,3000,3000,8.06,228,887.4,8.38,272,930.1,Black Thunder,TestCo,10/13/2016,Manual
HT014,Caterpillar795,testht014,Caterpillar,0,C175,1800,1800,3000,3000,7.72,243,793.3,8.25,296,875.1,Black Thunder,TestCo,10/14/2016,Manual
HT040,Caterpillar793,Testht040,Caterpillar,0,3516,1600,,2500,,7.15,93,832,6.89,116,442,Black Thunder,TestCo,10/14/2016,Manual
HT016,Caterpillar795,testht016,Caterpillar,0,C175,1800,1800,3000,3000,8.44,236,944.2,9.19,342,955,Black Thunder,TestCo,10/14/2016,Manual
HT042,Caterpillar793,Testht042,Caterpillar,0,3516,1600,,2500,,6.57,50,366,6.82,73,566,Black Thunder,TestCo,10/15/2016,Manual
HT039,Caterpillar793,Testht039,Caterpillar,0,3516,1600,,2500,,7.56,149,553,6.88,180,683,Black Thunder,TestCo,10/19/2016,Manual
HT042,Caterpillar793,Testht042,Caterpillar,0,3516,1600,,2500,,6.8,50,562,6.8,79,858,Black Thunder,TestCo,10/20/2016,Manual
HT040,Caterpillar793,Testht040,Caterpillar,0,3516,1600,,2500,,7.18,89,501,7.2,130,509,Black Thunder,TestCo,10/20/2016,Manual
HT059,Caterpillar793,Testht059,Caterpillar,0,3516,1600,,2500,,6.87,80,395,7.29,90,184,Black Thunder,TestCo,10/29/2016,Manual
HT023,Caterpillar793,Testht023,Caterpillar,0,3516,1600,,2500,,7.53,89,625,7.31,97,397,Black Thunder,TestCo,10/30/2016,Manual
HT032,Caterpillar793,Testht032,Caterpillar,0,3516,1600,,2500,,7.64,92,622,7.64,89,645,Black Thunder,TestCo,10/30/2016,Manual
HT042,Caterpillar793,Testht042,Caterpillar,0,3516,1600,,2500,,6.76,64,694,6.83,70,463,Black Thunder,TestCo,10/30/2016,Manual
HT020,Caterpillar793,Testht019,Caterpillar,0,3516,1600,,2500,,7.22,89,846,6.98,66,889,Black Thunder,TestCo,10/30/2016,Manual
HT066,Caterpillar793,Testht066,Caterpillar,0,3516,1600,,2500,,7.35,128,362,7.45,127,479,Black Thunder,TestCo,10/31/2016,Manual
HT024,Caterpillar793,Testht024,Caterpillar,0,3516,1600,,2500,,7.3,62,454,7.37,77,581,Black Thunder,TestCo,10/31/2016,Manual
HT070,Caterpillar793,Testht070,Caterpillar,0,3516,1600,,2500,,7.19,112,681.2,6.82,78,767.6,Black Thunder,TestCo,10/31/2016,Manual
HT035,Caterpillar793,Testht035,Caterpillar,0,3516,1600,,2500,,6.99,59,564,6.72,47,614,Black Thunder,TestCo,10/31/2016,Manual
HT029,Caterpillar793,Testht029,Caterpillar,0,3516,1600,,2500,,7.79,124,599,7.42,104,584,Black Thunder,TestCo,10/31/2016,Manual
HT051,Caterpillar793,Testht051,Caterpillar,0,3516,1600,,2500,,6.79,76,673,6.83,101,378,Black Thunder,TestCo,11/1/2016,Manual
HT060,Caterpillar793,Testht060,Caterpillar,0,3516,1600,,2500,,6.59,71,556,6.8,83,608,Black Thunder,TestCo,11/1/2016,Manual
HT068,Caterpillar793,Testht068,Caterpillar,0,3516,1600,,2500,,6.77,75,617,6.86,72,442,Black Thunder,TestCo,11/1/2016,Manual
HT053,Caterpillar793,Testht053,Caterpillar,0,3516,1600,,2500,,6.85,54,178,6.74,41,569,Black Thunder,TestCo,11/8/2016,Manual
HT073,Caterpillar793,Testht073,Caterpillar,0,3516,1600,,2500,,6.84,60,713,6.9,77,806,Black Thunder,TestCo,11/8/2016,Manual
HT055,Caterpillar793,Testht055,Caterpillar,0,3516,1600,,2500,,6.66,55,369,6.77,58,329,Black Thunder,TestCo,11/8/2016,Manual
HT039,Caterpillar793,Testht039,Caterpillar,0,3516,1600,,2500,,7.12,118,1024,6.2,91,1017,Black Thunder,TestCo,11/8/2016,Manual
HT042,Caterpillar793,Testht042,Caterpillar,0,3516,1600,,2500,,6.75,46,601,6.7,51,884,Black Thunder,TestCo,11/8/2016,Manual
HT073,Caterpillar793,Testht073,Caterpillar,0,3516,1600,,2500,,6.65,65,559.2,6.79,71,839.3,Black Thunder,TestCo,11/13/2016,Manual
HT055,Caterpillar793,Testht055,Caterpillar,0,3516,1600,,2500,,6.73,70,353,6.62,72,395,Black Thunder,TestCo,11/13/2016,Manual
HT066,Caterpillar793,Testht066,Caterpillar,0,3516,1600,,2500,,6.91,62,605,6.86,76,516,Black Thunder,TestCo,11/13/2016,Manual
HT053,Caterpillar793,Testht053,Caterpillar,0,3516,1600,,2500,,6.74,57,176,6.7,60,313,Black Thunder,TestCo,11/13/2016,Manual
HT067,Caterpillar793,Testht067,Caterpillar,0,3516,1600,,2500,,6.38,80,734,6.6,122,573,Black Thunder,TestCo,11/13/2016,Manual
HT061,Caterpillar793,Testht061,Caterpillar,0,3516,1600,,2500,,6.78,61,635,6.75,74,730,Black Thunder,TestCo,11/14/2016,Manual
HT041,Caterpillar793,Testht041,Caterpillar,0,3516,1600,,2500,,6.65,39,581,6.58,78,601,Black Thunder,TestCo,11/14/2016,Manual
HT059,Caterpillar793,Testht059,Caterpillar,0,3516,1600,,2500,,6.62,48,458,6.97,61,293,Black Thunder,TestCo,11/14/2016,Manual
HT063,Caterpillar793,Testht063,Caterpillar,0,3516,1600,,2500,,6.82,65,658,6.83,67,728,Black Thunder,TestCo,11/14/2016,Manual
HT056,Caterpillar793,Testht056,Caterpillar,0,3516,1600,,2500,,6.84,82,244,6.94,67,273,Black Thunder,TestCo,11/14/2016,Manual
HT065,Caterpillar793,Testht065,Caterpillar,0,3516,1600,,2500,,6.55,45,564,6.78,80,732,Black Thunder,TestCo,11/15/2016,Manual
HT069,Caterpillar793,Testht069,Caterpillar,0,3516,1600,,2500,,6.54,72,515,6.58,66,609,Black Thunder,TestCo,11/15/2016,Manual
HT071,Caterpillar793,Testht071,Caterpillar,0,3516,1600,,2500,,6.73,103,720.6,6.68,125,462,Black Thunder,TestCo,11/15/2016,Manual
HT058,Caterpillar793,Testht058,Caterpillar,0,3516,1600,,2500,,6.47,63,143,6.82,58,446,Black Thunder,TestCo,11/15/2016,Manual
HT053,Caterpillar793,Testht053,Caterpillar,0,3516,1600,,2500,,6.93,53,293,7.02,81,208,Black Thunder,TestCo,11/19/2016,Manual
HT067,Caterpillar793,Testht067,Caterpillar,0,3516,1600,,2500,,6.52,84,617,6.84,167,615,Black Thunder,TestCo,11/19/2016,Manual
HT071,Caterpillar793,Testht071,Caterpillar,0,3516,1600,,2500,,6.97,154,468.9,6.88,158,662.3,Black Thunder,TestCo,11/19/2016,Manual
HT058,Caterpillar793,Testht058,Caterpillar,0,3516,1600,,2500,,6.94,95,374,7.24,86,353,Black Thunder,TestCo,11/19/2016,Manual
HT056,Caterpillar793,Testht056,Caterpillar,0,3516,1600,,2500,,7.07,83,253,7.12,89,301,Black Thunder,TestCo,11/19/2016,Manual
HT065,Caterpillar793,Testht065,Caterpillar,0,3516,1600,,2500,,6.7,62,573,6.99,81,496,Black Thunder,TestCo,11/19/2016,Manual
HT063,Caterpillar793,Testht063,Caterpillar,0,3516,1600,,2500,,6.66,119,703,6.93,77,650,Black Thunder,TestCo,11/20/2016,Manual
HT072,Caterpillar793,Testht072,Caterpillar,0,3516,1600,,2500,,7.43,154,450.8,7.49,128,405.5,Black Thunder,TestCo,11/20/2016,Manual
HT073,Caterpillar793,Testht073,Caterpillar,0,3516,1600,,2500,,7.11,65,678.1,7,73,599.5,Black Thunder,TestCo,11/20/2016,Manual
HT041,Caterpillar793,Testht041,Caterpillar,0,3516,1600,,2500,,6.8,46,508,6.86,106,708,Black Thunder,TestCo,11/20/2016,Manual
HT059,Caterpillar793,Testht059,Caterpillar,0,3516,1600,,2500,,6.66,56,463,6.96,58,410,Black Thunder,TestCo,11/21/2016,Manual
HT055,Caterpillar793,Testht055,Caterpillar,0,3516,1600,,2500,,6.9,57,307,6.9,76,715,Black Thunder,TestCo,11/21/2016,Manual
HT061,Caterpillar793,Testht061,Caterpillar,0,3516,1600,,2500,,6.92,64,649,6.8,65,585,Black Thunder,TestCo,11/21/2016,Manual
HT069,Caterpillar793,Testht069,Caterpillar,0,3516,1600,,2500,,6.77,90,758,6.71,87,798,Black Thunder,TestCo,11/22/2016,Manual
HT003,Komatsu 930,testht003,MTU,5000,16V-4000,1800,,2500,,12,300,1200,8,100,400,Hazard,TestCo,12/29/2020,Manual
HT009,Komatsu 930,testht009,Cummins,2500,QSK60,1800,,2500,,7,100,800,7.5,150,100,Hazard,TestCo,12/29/2020,Manual
HT004,Komatsu 930,testht004,MTU,1200,16V-4000,1800,,2500,,6.5,300,1200,8.5,600,800,Hazard,TestCo,1/11/2023,Manual
HT001,Komatsu 930,testht001,Cummins,2000,QSK60,1200,,150,,20,10,12,24,14,14,Hazard,TestCo,2/14/2023,Manual
Generator 138,John Deer Generator,N/A,John Deere,3200,606,1800,,150,,10.5,102,1036,Single Stack,Single Stack,Single Stack,Ft. Macdill AFB,US SOCOM,7/10/2018,Manual
UTA06-Main,EMD 16-645F3B,N/A,EMD,1,16-645F3B,953,953,3247,3048,6.27,441,693,Single Stack,Single Stack,Single Stack,FrontRunner,UTA FrontRunner,11/1/2016,Manual
UTA09-Main,EMD 16-645F3B,N/A,EMD,1,16-645F3B,954,954,2944,2764,5.47,613,569,Single Stack,Single Stack,Single Stack,FrontRunner,UTA FrontRunner,11/1/2016,Manual
UTA18-Main,EMD 16-645E3B,N/A,EMD,1,16-645F3B,953,953,3160,2973,5.83,547,626,Single Stack,Single Stack,Single Stack,FrontRunner,UTA FrontRunner,11/1/2016,Manual
UTA02-Main,EMD 16-645F3B,N/A,EMD,1,16-645F3B,953,953,3351,3147,6.05,706,615,Single Stack,Single Stack,Single Stack,FrontRunner,UTA FrontRunner,11/1/2016,Manual
